ID,group,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT
VN17,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,845
VN17,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,920
VN17,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,1728
VN17,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,1377
VN17,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,749
VN17,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,771
VN17,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,1221
VN17,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,583
VN17,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",1,1,713
VN17,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,1155
VN17,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,839
VN17,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,800
VN17,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",4,1,1016
VN17,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",4,1,867
VN17,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,720
VN17,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,656
VN17,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",4,1,984
VN17,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,864
VN17,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,904
VN17,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",1,0,754
VN17,Reduced_None,gleanty,none,nasal,"New words, canonical pronunciation",4,1,736
VN17,Reduced_None,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,975
VN17,Reduced_None,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,853
VN17,Reduced_None,pittery,none,flap,"New words, canonical pronunciation",4,1,603
VN17,Reduced_None,pribetty,reduced,flap,"New words, canonical pronunciation",4,1,1061
VN17,Reduced_None,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,816
VN17,Reduced_None,ruttow,none,flap,"New words, canonical pronunciation",4,1,1216
VN17,Reduced_None,sceanetty,none,flap,"New words, canonical pronunciation",1,0,1335
VN17,Reduced_None,sento,none,nasal,"New words, canonical pronunciation",4,1,1005
VN17,Reduced_None,slettow,none,flap,"New words, canonical pronunciation",4,1,1026
VN17,Reduced_None,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,1170
VN17,Reduced_None,smountus,none,nasal,"New words, canonical pronunciation",4,1,845
VN17,Reduced_None,sounterby,none,nasal,"New words, canonical pronunciation",4,1,962
VN17,Reduced_None,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,1076
VN17,Reduced_None,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1245
VN17,Reduced_None,suspintus,none,nasal,"New words, canonical pronunciation",4,1,1052
VN17,Reduced_None,trecottus,none,flap,"New words, canonical pronunciation",1,0,787
VN17,Reduced_None,trenter,none,nasal,"New words, canonical pronunciation",4,1,879
VN17,Reduced_None,trettemus,none,flap,"New words, canonical pronunciation",4,1,2502
VN17,Reduced_None,trotty,none,flap,"New words, canonical pronunciation",4,1,2646
VN17,Reduced_None,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,647
VN17,Reduced_None,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1632
VN17,Reduced_None,vintimal,none,nasal,"New words, canonical pronunciation",4,1,776
VN17,Reduced_None,voutty,reduced,flap,"New words, canonical pronunciation",4,1,689
VN17,Reduced_None,abron,,,Nonwords,4,1,901
VN17,Reduced_None,balloom,,,Nonwords,4,1,909
VN17,Reduced_None,bashketball,,,Nonwords,4,1,1004
VN17,Reduced_None,bencil,,,Nonwords,4,1,702
VN17,Reduced_None,briest,,,Nonwords,4,1,762
VN17,Reduced_None,cabimet,,,Nonwords,4,1,702
VN17,Reduced_None,cassier,,,Nonwords,4,1,656
VN17,Reduced_None,crame,,,Nonwords,4,1,884
VN17,Reduced_None,dansher,,,Nonwords,4,1,750
VN17,Reduced_None,feshtival,,,Nonwords,4,1,660
VN17,Reduced_None,fiss,,,Nonwords,4,1,803
VN17,Reduced_None,glash,,,Nonwords,4,1,918
VN17,Reduced_None,grabe,,,Nonwords,4,1,753
VN17,Reduced_None,han,,,Nonwords,4,1,1191
VN17,Reduced_None,herpivore,,,Nonwords,4,1,1035
VN17,Reduced_None,nechanic,,,Nonwords,4,1,815
VN17,Reduced_None,nushroom,,,Nonwords,4,1,824
VN17,Reduced_None,palashe,,,Nonwords,4,1,809
VN17,Reduced_None,pank,,,Nonwords,4,1,780
VN17,Reduced_None,parrel,,,Nonwords,4,1,936
VN17,Reduced_None,prain,,,Nonwords,4,1,3086
VN17,Reduced_None,reshtaurant,,,Nonwords,4,1,1079
VN17,Reduced_None,ruppish,,,Nonwords,4,1,638
VN17,Reduced_None,selter,,,Nonwords,4,1,1089
VN17,Reduced_None,shke,,,Nonwords,4,1,881
VN17,Reduced_None,sirt,,,Nonwords,4,1,737
VN17,Reduced_None,smail,,,Nonwords,4,1,740
VN17,Reduced_None,spoom,,,Nonwords,1,0,585
VN17,Reduced_None,sunnit,,,Nonwords,1,0,683
VN17,Reduced_None,teemager,,,Nonwords,4,1,723
VN17,Reduced_None,vegetaple,,,Nonwords,4,1,751
VN17,Reduced_None,wimdow,,,Nonwords,4,1,955
VN17,Reduced_None,apron,,,Familiar words,1,1,874
VN17,Reduced_None,balloon,,,Familiar words,1,1,767
VN17,Reduced_None,bank,,,Familiar words,1,1,655
VN17,Reduced_None,barrel,,,Familiar words,1,1,872
VN17,Reduced_None,basketball,,,Familiar words,1,1,943
VN17,Reduced_None,brain,,,Familiar words,1,1,670
VN17,Reduced_None,cabinet,,,Familiar words,1,1,755
VN17,Reduced_None,cashier,,,Familiar words,1,1,751
VN17,Reduced_None,crane,,,Familiar words,1,1,628
VN17,Reduced_None,dancer,,,Familiar words,1,1,695
VN17,Reduced_None,festival,,,Familiar words,1,1,642
VN17,Reduced_None,fish,,,Familiar words,1,1,1182
VN17,Reduced_None,glass,,,Familiar words,1,1,1367
VN17,Reduced_None,grape,,,Familiar words,4,0,842
VN17,Reduced_None,ham,,,Familiar words,1,1,1449
VN17,Reduced_None,herbivore,,,Familiar words,1,1,687
VN17,Reduced_None,mechanic,,,Familiar words,1,1,758
VN17,Reduced_None,mushroom,,,Familiar words,1,1,869
VN17,Reduced_None,palace,,,Familiar words,1,1,744
VN17,Reduced_None,pencil,,,Familiar words,1,1,540
VN17,Reduced_None,priest,,,Familiar words,1,1,1916
VN17,Reduced_None,restaurant,,,Familiar words,1,1,874
VN17,Reduced_None,rubbish,,,Familiar words,1,1,783
VN17,Reduced_None,shelter,,,Familiar words,1,1,1007
VN17,Reduced_None,shirt,,,Familiar words,1,1,737
VN17,Reduced_None,sil,,,Familiar words,1,1,856
VN17,Reduced_None,ske,,,Familiar words,1,1,920
VN17,Reduced_None,spoon,,,Familiar words,1,1,1079
VN17,Reduced_None,summit,,,Familiar words,1,1,1191
VN17,Reduced_None,teeger,,,Familiar words,1,1,780
VN17,Reduced_None,vegetable,,,Familiar words,1,1,1229
VN17,Reduced_None,window,,,Familiar words,1,1,1257
VN18,Reduced_None,bliddus,reduced,flap,"New words, trained pronunciation",1,1,841
VN18,Reduced_None,bredenno,none,nasal,"New words, trained pronunciation",1,1,750
VN18,Reduced_None,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,967
VN18,Reduced_None,byddo,none,flap,"New words, trained pronunciation",1,1,745
VN18,Reduced_None,cluddee,reduced,flap,"New words, trained pronunciation",1,1,1080
VN18,Reduced_None,credenner,reduced,nasal,"New words, trained pronunciation",1,1,779
VN18,Reduced_None,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1055
VN18,Reduced_None,fluddow,reduced,flap,"New words, trained pronunciation",1,1,675
VN18,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,599
VN18,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",1,1,599
VN18,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,867
VN18,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,788
VN18,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,723
VN18,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,498
VN18,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,609
VN18,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,987
VN18,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,719
VN18,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",1,1,838
VN18,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,846
VN18,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",1,1,1098
VN18,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,914
VN18,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,938
VN18,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,980
VN18,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,876
VN18,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,980
VN18,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,1329
VN18,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,844
VN18,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,722
VN18,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",1,1,858
VN18,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,861
VN18,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,770
VN18,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,836
VN18,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",4,1,709
VN18,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",4,1,852
VN18,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,717
VN18,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,749
VN18,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,877
VN18,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1370
VN18,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,846
VN18,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,1210
VN18,Reduced_None,gleanty,none,nasal,"New words, canonical pronunciation",4,1,688
VN18,Reduced_None,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,750
VN18,Reduced_None,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,802
VN18,Reduced_None,pittery,none,flap,"New words, canonical pronunciation",4,1,1023
VN18,Reduced_None,pribetty,reduced,flap,"New words, canonical pronunciation",4,1,1236
VN18,Reduced_None,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,731
VN18,Reduced_None,ruttow,none,flap,"New words, canonical pronunciation",4,1,661
VN18,Reduced_None,sceanetty,none,flap,"New words, canonical pronunciation",1,0,1100
VN18,Reduced_None,sento,none,nasal,"New words, canonical pronunciation",4,1,1250
VN18,Reduced_None,slettow,none,flap,"New words, canonical pronunciation",4,1,1188
VN18,Reduced_None,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,993
VN18,Reduced_None,smountus,none,nasal,"New words, canonical pronunciation",4,1,921
VN18,Reduced_None,sounterby,none,nasal,"New words, canonical pronunciation",4,1,1004
VN18,Reduced_None,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,1556
VN18,Reduced_None,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1025
VN18,Reduced_None,suspintus,none,nasal,"New words, canonical pronunciation",4,1,1165
VN18,Reduced_None,trecottus,none,flap,"New words, canonical pronunciation",4,1,1516
VN18,Reduced_None,trenter,none,nasal,"New words, canonical pronunciation",4,1,752
VN18,Reduced_None,trettemus,none,flap,"New words, canonical pronunciation",4,1,2611
VN18,Reduced_None,trotty,none,flap,"New words, canonical pronunciation",4,1,1597
VN18,Reduced_None,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,702
VN18,Reduced_None,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1211
VN18,Reduced_None,vintimal,none,nasal,"New words, canonical pronunciation",4,1,764
VN18,Reduced_None,voutty,reduced,flap,"New words, canonical pronunciation",4,1,899
VN18,Reduced_None,abron,,,Nonwords,4,1,568
VN18,Reduced_None,balloom,,,Nonwords,4,1,1030
VN18,Reduced_None,bashketball,,,Nonwords,4,1,818
VN18,Reduced_None,bencil,,,Nonwords,4,1,764
VN18,Reduced_None,briest,,,Nonwords,4,1,874
VN18,Reduced_None,cabimet,,,Nonwords,4,1,1018
VN18,Reduced_None,cassier,,,Nonwords,4,1,956
VN18,Reduced_None,crame,,,Nonwords,4,1,1276
VN18,Reduced_None,dansher,,,Nonwords,4,1,679
VN18,Reduced_None,feshtival,,,Nonwords,4,1,754
VN18,Reduced_None,fiss,,,Nonwords,4,1,512
VN18,Reduced_None,glash,,,Nonwords,4,1,799
VN18,Reduced_None,grabe,,,Nonwords,4,1,729
VN18,Reduced_None,han,,,Nonwords,4,1,1335
VN18,Reduced_None,herpivore,,,Nonwords,4,1,1086
VN18,Reduced_None,nechanic,,,Nonwords,4,1,871
VN18,Reduced_None,nushroom,,,Nonwords,4,1,783
VN18,Reduced_None,palashe,,,Nonwords,4,1,927
VN18,Reduced_None,pank,,,Nonwords,4,1,892
VN18,Reduced_None,parrel,,,Nonwords,4,1,964
VN18,Reduced_None,prain,,,Nonwords,4,1,3435
VN18,Reduced_None,reshtaurant,,,Nonwords,1,0,2018
VN18,Reduced_None,ruppish,,,Nonwords,4,1,1015
VN18,Reduced_None,selter,,,Nonwords,4,1,1208
VN18,Reduced_None,shke,,,Nonwords,4,1,598
VN18,Reduced_None,sirt,,,Nonwords,4,1,671
VN18,Reduced_None,smail,,,Nonwords,4,1,1361
VN18,Reduced_None,spoom,,,Nonwords,4,1,1151
VN18,Reduced_None,sunnit,,,Nonwords,4,1,1039
VN18,Reduced_None,teemager,,,Nonwords,4,1,1686
VN18,Reduced_None,vegetaple,,,Nonwords,4,1,1130
VN18,Reduced_None,wimdow,,,Nonwords,4,1,920
VN18,Reduced_None,apron,,,Familiar words,1,1,646
VN18,Reduced_None,balloon,,,Familiar words,1,1,753
VN18,Reduced_None,bank,,,Familiar words,1,1,598
VN18,Reduced_None,barrel,,,Familiar words,1,1,681
VN18,Reduced_None,basketball,,,Familiar words,1,1,955
VN18,Reduced_None,brain,,,Familiar words,1,1,675
VN18,Reduced_None,cabinet,,,Familiar words,1,1,881
VN18,Reduced_None,cashier,,,Familiar words,1,1,865
VN18,Reduced_None,crane,,,Familiar words,1,1,803
VN18,Reduced_None,dancer,,,Familiar words,1,1,657
VN18,Reduced_None,festival,,,Familiar words,1,1,694
VN18,Reduced_None,fish,,,Familiar words,1,1,766
VN18,Reduced_None,glass,,,Familiar words,1,1,741
VN18,Reduced_None,grape,,,Familiar words,1,1,800
VN18,Reduced_None,ham,,,Familiar words,1,1,1225
VN18,Reduced_None,herbivore,,,Familiar words,1,1,663
VN18,Reduced_None,mechanic,,,Familiar words,1,1,786
VN18,Reduced_None,mushroom,,,Familiar words,1,1,879
VN18,Reduced_None,palace,,,Familiar words,1,1,706
VN18,Reduced_None,pencil,,,Familiar words,1,1,631
VN18,Reduced_None,priest,,,Familiar words,1,1,875
VN18,Reduced_None,restaurant,,,Familiar words,1,1,763
VN18,Reduced_None,rubbish,,,Familiar words,1,1,983
VN18,Reduced_None,shelter,,,Familiar words,1,1,733
VN18,Reduced_None,shirt,,,Familiar words,1,1,1022
VN18,Reduced_None,sil,,,Familiar words,1,1,1786
VN18,Reduced_None,ske,,,Familiar words,1,1,1201
VN18,Reduced_None,spoon,,,Familiar words,1,1,971
VN18,Reduced_None,summit,,,Familiar words,1,1,961
VN18,Reduced_None,teeger,,,Familiar words,1,1,711
VN18,Reduced_None,vegetable,,,Familiar words,1,1,767
VN18,Reduced_None,window,,,Familiar words,1,1,607
VN19,Reduced_None,bliddus,reduced,flap,"New words, trained pronunciation",1,1,2354
VN19,Reduced_None,bredenno,none,nasal,"New words, trained pronunciation",1,1,864
VN19,Reduced_None,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,910
VN19,Reduced_None,byddo,none,flap,"New words, trained pronunciation",1,1,1587
VN19,Reduced_None,cluddee,reduced,flap,"New words, trained pronunciation",1,1,549
VN19,Reduced_None,credenner,reduced,nasal,"New words, trained pronunciation",1,1,1108
VN19,Reduced_None,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1123
VN19,Reduced_None,fluddow,reduced,flap,"New words, trained pronunciation",1,1,908
VN19,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,908
VN19,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",1,1,575
VN19,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,723
VN19,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,1172
VN19,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,640
VN19,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,538
VN19,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,837
VN19,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,1025
VN19,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,977
VN19,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",1,1,701
VN19,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,876
VN19,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",1,1,1174
VN19,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,1041
VN19,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,843
VN19,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,1228
VN19,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,1167
VN19,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,987
VN19,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,967
VN19,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,1016
VN19,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,561
VN19,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",1,1,518
VN19,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,726
VN19,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,701
VN19,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,700
VN19,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",4,1,813
VN19,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",4,1,1083
VN19,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,782
VN19,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,863
VN19,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",4,1,449
VN19,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1375
VN19,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,821
VN19,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,874
